"Codigo","Descricao","Pasta","Familia","Subfamilia","Segmento","TemProjeto","TemBloco","TemRender"
"S158051","BANCADA DE CENTRO L PRO PRAT LISA-INOXDÁVEL - 800X700X900MM","D:\2022\REDES\MANIA DE CHURRASCO\S158051 - BANCADA DE CENTRO L PRO PRAT LISA-INOXDÁVEL - 800X700X900MM","REDES","MANIA DE CHURRASCO","S158051 - BANCADA DE CENTRO L PRO PRAT LISA-INOXDÁVEL - 800X700X900MM","True","True","True"
"S159364","PRATELEIRA SUP TUBULAR L PRO INOXIDAVEL - 2300X400","D:\2022\MOBILIARIO\PRATELEIRA SUPERIOR\TUBULAR\S159364 - PRATELEIRA SUP TUBULAR L PRO INOXIDAVEL - 2300X400","MOBILIARIO","PRATELEIRA SUPERIOR","TUBULAR","True","False","False"
"S159501","PRATEL SUP LISA SOBRE MONTATES 1 PLANO-INOXIDAVEL 1000X400X500","D:\2022\MOBILIARIO\PRATELEIRA SUPERIOR\SOBRE MONTANTES\S159501 - PRATEL SUP LISA SOBRE MONTATES 1 PLANO-INOXIDAVEL 1000X400X500","MOBILIARIO","PRATELEIRA SUPERIOR","SOBRE MONTANTES","True","False","False"
"S159507","PRAT SUP LISA MONTANTES 1600X400X500","D:\2022\MOBILIARIO\PRATELEIRA SUPERIOR\SOBRE MONTANTES\S159507 - PRAT SUP LISA MONTANTES 1600X400X500","MOBILIARIO","PRATELEIRA SUPERIOR","SOBRE MONTANTES","True","True","True"
"S159509","PRATEL SUP LISA SOBRE MONTANTES 1 PLANO-304- 1800X500X500 MM","D:\2022\MOBILIARIO\PRATELEIRA SUPERIOR\SOBRE MONTANTES\S159509 - PRATEL SUP LISA SOBRE MONTANTES 1 PLANO-304- 1800X500X500 MM","MOBILIARIO","PRATELEIRA SUPERIOR","SOBRE MONTANTES","True","True","True"
"S159527","PRATEL SUP LISA COBRE MONTANTES 2 PLANOS-INOXIDÁVEL -1500X400X800 MM","D:\2022\MOBILIARIO\PRATELEIRA SUPERIOR\SOBRE MONTANTES\S159527 - PRATEL SUP LISA COBRE MONTANTES 2 PLANOS-INOXIDÁVEL -1500X400X800 MM","MOBILIARIO","PRATELEIRA SUPERIOR","SOBRE MONTANTES","True","True","True"
"S159532","PRATEL SUP LISA SOBRE MONTANTES 2 PLANOS  430 2000X400X800","D:\2022\MOBILIARIO\PRATELEIRA SUPERIOR\SOBRE MONTANTES\S159532 - PRATEL SUP LISA SOBRE MONTANTES 2 PLANOS  430 2000X400X800","MOBILIARIO","PRATELEIRA SUPERIOR","SOBRE MONTANTES","True","True","True"
"S159535","PRATEL SUP LISA SOBRE MONTANTES 2 PLANOS-INOXIDAVEL 2300X400X800","D:\2022\MOBILIARIO\PRATELEIRA SUPERIOR\SOBRE MONTANTES\S159535 - PRATEL SUP LISA SOBRE MONTANTES 2 PLANOS-INOXIDAVEL 2300X400X800","MOBILIARIO","PRATELEIRA SUPERIOR","SOBRE MONTANTES","True","False","False"
"S161071","ESTUFA FRIA BAIXA INOX CRISTAL - 1000X700X1250MM","D:\2022\DISTRIBUIÇÃO\VITRINES\BAIXA\REFRIGERADA\S161071 - ESTUFA FRIA BAIXA INOX CRISTAL - 1000X700X1250MM","DISTRIBUIÇÃO","VITRINES","BAIXA","False","False","False"
"S161072","ESTUFA FRIA BAIXA INOX CRISTAL - 1300X700X1250 MM","D:\2022\DISTRIBUIÇÃO\VITRINES\BAIXA\REFRIGERADA\S161072 - ESTUFA FRIA BAIXA INOX CRISTAL - 1300X700X1250 MM","DISTRIBUIÇÃO","VITRINES","BAIXA","False","False","False"
"S161074","ESTUFA FRIA BAIXA PRETO CRISTAL - 1000X700X1250MM","D:\2022\DISTRIBUIÇÃO\VITRINES\BAIXA\REFRIGERADA\S161074 - ESTUFA FRIA BAIXA PRETO CRISTAL - 1000X700X1250MM","DISTRIBUIÇÃO","VITRINES","BAIXA","False","False","False"
"S161077","ESTUFA AUTO SERVICO FRIA BAIXA INOX CRISTAL - 1000X700X1250MM","D:\2022\DISTRIBUIÇÃO\VITRINES\BAIXA\REFRIGERADA\S161077 - ESTUFA AUTO SERVICO FRIA BAIXA INOX CRISTAL - 1000X700X1250MM","DISTRIBUIÇÃO","VITRINES","BAIXA","False","False","False"
"S161078","ESTUFA AUTO SERVICO FRIA BAIXA INOX CRISTAL - 1300X700X1250MM","D:\2022\DISTRIBUIÇÃO\VITRINES\BAIXA\REFRIGERADA\S161078 - ESTUFA AUTO SERVICO FRIA BAIXA INOX CRISTAL - 1300X700X1250MM","DISTRIBUIÇÃO","VITRINES","BAIXA","False","False","False"
"S161082","ESTUFA QUENTE BAIXA INOX INVISIBLE LINE - 700X700X1250 MM","D:\2022\DISTRIBUIÇÃO\VITRINES\BAIXA\AQUECIDA\S161082 - ESTUFA QUENTE BAIXA INOX INVISIBLE LINE - 700X700X1250 MM","DISTRIBUIÇÃO","VITRINES","BAIXA","True","True","True"
"S161094","ESTUFA DUPLA AQUECIDANEUTRA PRETA PARA PÃES AUTO SERVIÇO 1000X780X1280MM C DIVISORIAS ACRILICO","D:\2022\DISTRIBUIÇÃO\VITRINES\BAIXA\AQUECIDA\S161094 - ESTUFA DUPLA AQUECIDANEUTRA PRETA PARA PÃES AUTO SERVIÇO 1000X780X1280MM C DIVISORIAS ACRILICO","DISTRIBUIÇÃO","VITRINES","BAIXA","True","True","True"
"S162001","FOGAO A GAS 4 QUEIMADORES L900 - 900X960X270MM","D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 900\FOGÕES\S162001 - FOGAO A GAS 4 QUEIMADORES L900 - 900X960X270MM","COCÇÃO","LINHA PROFISSIONAL","LINHA 900","True","True","True"
"S162002","FOGAO A GAS 6 QUEIMADORES L900 - 1350X960X270MM","D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 900\FOGÕES\S162002 - FOGAO A GAS 6 QUEIMADORES L900 - 1350X960X270MM","COCÇÃO","LINHA PROFISSIONAL","LINHA 900","True","True","True"
"S162033","FRITADEIRA ELETRICA FULL 14 LITROS SOBREPOR 360X750X250MM 380 TRIF","D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\2024\FRITADEIRA\S162033 - FRITADEIRA ELETRICA FULL 14 LITROS SOBREPOR 360X750X250MM 380 TRIF","COCÇÃO","LINHA PROFISSIONAL","LINHA 700","True","True","True"
"S168","PIA DE ASSEPSIA 330X400X225MM C ACIONAMENTO DE JOELHO - PROTÓTIPO","D:\2022\MOBILIARIO\LAVATÓRIO\S168 - PIA DE ASSEPSIA 330X400X225MM C ACIONAMENTO DE JOELHO - PROTÓTIPO","MOBILIARIO","LAVATÓRIO","S168 - PIA DE ASSEPSIA 330X400X225MM C ACIONAMENTO DE JOELHO - PROTÓTIPO","True","True","True"
"S170000","HOT FOOD 03 GN'S-150 INOX 870X419X1407 MM","D:\2022\REDES\SUBWAY\LINHA FRONTAL\S170000 - HOT FOOD 03 GN'S-150 INOX 870X419X1407 MM","REDES","SUBWAY","LINHA FRONTAL","True","True","True"
"S170003","GABINETE NEUTRO ACESSIBILIDADE","D:\2022\REDES\SUBWAY\LINHA FRONTAL\S170003 - GABINETE NEUTRO ACESSIBILIDADE","REDES","SUBWAY","LINHA FRONTAL","True","False","False"
"S170004","500","D:\2022\REDES\SUBWAY\LINHA FRONTAL\SW-MGN - GABINETE NEUTRO\S170004 - 500","REDES","SUBWAY","LINHA FRONTAL","True","False","False"
"S170005","750","D:\2022\REDES\SUBWAY\LINHA FRONTAL\SW-MGN - GABINETE NEUTRO\S170005 - 750","REDES","SUBWAY","LINHA FRONTAL","True","False","False"
"S170006","850","D:\2022\REDES\SUBWAY\LINHA FRONTAL\SW-MGN - GABINETE NEUTRO\S170006 - 850","REDES","SUBWAY","LINHA FRONTAL","True","False","False"
"S170007","PIA ASSEPSIA","D:\2022\MANUAIS\S170007 - PIA ASSEPSIA","MANUAIS","S170007 - PIA ASSEPSIA","","False","False","False"
"S170008","ARMÁRIO VERTICAL PÃES 16 PLANOS","D:\2022\REDES\SUBWAY\ARMARIOS\S170008 - ARMÁRIO VERTICAL PÃES 16 PLANOS","REDES","SUBWAY","ARMARIOS","True","True","True"
"S170010","MESA VINCADA DE ENCOSTO C 3 CUBAS 40X50X25 - 1500X700X900MM","D:\2022\REDES\SUBWAY\BANCADAS\S170010 - MESA VINCADA DE ENCOSTO C 3 CUBAS 40X50X25 - 1500X700X900MM","REDES","SUBWAY","BANCADAS","True","False","False"
"S170011","TAMPA PARA CUBA 400X500X250 INOX 304","D:\2022\REDES\SUBWAY\S170011 - TAMPA PARA CUBA 400X500X250 INOX 304","REDES","SUBWAY","S170011 - TAMPA PARA CUBA 400X500X250 INOX 304","True","False","False"
"S170012","COMBIPACK INOX 597X755X1720","D:\2022\REDES\SUBWAY\S170012 - COMBIPACK INOX 597X755X1720","REDES","SUBWAY","S170012 - COMBIPACK INOX 597X755X1720","True","False","False"
"S170013","BANCADA DE ENC. 304 LISA C-PRAT LISA 1500x700x900","D:\2022\REDES\SUBWAY\BANCADAS\S170013 - BANCADA DE ENC. 304 LISA C-PRAT LISA 1500x700x900","REDES","SUBWAY","BANCADAS","True","False","False"
"S170014","BANCADA DE ENC. 304 LISA C 2 PRAT. LISA 700X700X900MM","D:\2022\REDES\SUBWAY\BANCADAS\S170014 - BANCADA DE ENC. 304 LISA C 2 PRAT. LISA 700X700X900MM","REDES","SUBWAY","BANCADAS","True","False","False"
"S170015","PRATELEIRA SUP LISA L PRO-INOX-304 - 1400X350X40MM","D:\2022\REDES\SUBWAY\PRATELEIRAS\S170015 - PRATELEIRA SUP LISA L PRO-INOX-304 - 1400X350X40MM","REDES","SUBWAY","PRATELEIRAS","True","False","False"
"S170016","ARMÁRIO VERTICAL RETARDER - 20 PLANOS","D:\2022\REDES\SUBWAY\ARMARIOS\S170016 - ARMÁRIO VERTICAL RETARDER - 20 PLANOS","REDES","SUBWAY","ARMARIOS","True","False","False"
"S170017","CARRO CANTONEIRA PARA APOIO DE BANDEJAS COM 7 NIVEIS - 515X700X865","D:\2022\REDES\SUBWAY\S170017 - CARRO CANTONEIRA PARA APOIO DE BANDEJAS COM 7 NIVEIS - 515X700X865","REDES","SUBWAY","S170017 - CARRO CANTONEIRA PARA APOIO DE BANDEJAS COM 7 NIVEIS - 515X700X865","False","False","False"
"S170018","PRATELEIRA COM CLIP PARA COBERTURA MLL 640X750X460MM","D:\2022\REDES\SUBWAY\PRATELEIRAS\S170018 - PRATELEIRA COM CLIP PARA COBERTURA MLL 640X750X460MM","REDES","SUBWAY","PRATELEIRAS","True","False","False"
"S170019","ARMARIO ABERTO DML 540X400X800 INOX-304","D:\2022\REDES\SUBWAY\ARMARIOS\S170019 - ARMARIO ABERTO DML 540X400X800 INOX-304","REDES","SUBWAY","ARMARIOS","True","False","False"
"S170020","LAVATÓRIO ASSEPSIA C TORNEIRA E ACIONAMENTO DE JOELHO 350x350mm","D:\2022\REDES\SUBWAY\S170020- LAVATÓRIO ASSEPSIA C TORNEIRA E ACIONAMENTO DE JOELHO 350x350mm","REDES","SUBWAY","S170020- LAVATÓRIO ASSEPSIA C TORNEIRA E ACIONAMENTO DE JOELHO 350x350mm","True","False","False"
"S170022","DISPLAY DE PÃO INOX 748X600X1535MM","D:\2022\REDES\SUBWAY\LINHA FRONTAL\S170022 - DISPLAY DE PÃO INOX 748X600X1535MM","REDES","SUBWAY","LINHA FRONTAL","True","False","False"
"S170025","BANDEJA DE PÃO ALUMINIO 440X325X170","D:\2022\REDES\SUBWAY\S170025 - BANDEJA DE PÃO ALUMINIO 440X325X170","REDES","SUBWAY","S170025 - BANDEJA DE PÃO ALUMINIO 440X325X170","True","False","False"
"S170026","COMBIRACK ALUMINIO 727X531X1810MM","D:\2022\REDES\SUBWAY\ARMARIOS\S170026 - COMBIRACK ALUMINIO 727X531X1810MM","REDES","SUBWAY","ARMARIOS","True","False","False"
"S170028","VITRINE REFRIGERADA DE SOBREPOR VIDRO CURVO-625X523X510MM","D:\2022\REDES\SUBWAY\S170028-VITRINE REFRIGERADA DE SOBREPOR VIDRO CURVO-625X523X510MM","REDES","SUBWAY","S170028-VITRINE REFRIGERADA DE SOBREPOR VIDRO CURVO-625X523X510MM","True","False","False"
"S170031","GABINETE NEUTRO INOX COM PRATELEIRA 880x400x900MM","D:\2022\REDES\SUBWAY\LINHA FRONTAL\SW-MGN - GABINETE NEUTRO\S170031 - GABINETE NEUTRO INOX COM PRATELEIRA 880x400x900MM","REDES","SUBWAY","LINHA FRONTAL","False","False","False"
"S170032","REFRIGERADOR HORIZ CAB DIR. 304-ALUMINIO 3 PORTAS 1880X700X900 TAMPO C.CUBA RED","D:\2022\REDES\SUBWAY\REFRIGERADORES\S170032 - REFRIGERADOR HORIZ CAB DIR. 304-ALUMINIO 3 PORTAS 1880X700X900 TAMPO C.CUBA RED","REDES","SUBWAY","REFRIGERADORES","True","False","False"
"S170033","PASSAGEM BASCULANTE INOX 900X400X900MM","D:\2022\REDES\SUBWAY\LINHA FRONTAL\SW-MGN - GABINETE NEUTRO\S170033 - PASSAGEM BASCULANTE INOX 900X400X900MM","REDES","SUBWAY","LINHA FRONTAL","False","False","False"
"S170034","GABINETE NEUTRO INOX 1200X870X850 MM","D:\2022\REDES\SUBWAY\LINHA FRONTAL\SW-MGN - GABINETE NEUTRO\S170034 - GABINETE NEUTRO INOX 1200X870X850 MM","REDES","SUBWAY","LINHA FRONTAL","True","False","False"
"S170035","REFRIGERADOR HORIZONTAL 2 PORTAS 1380X700X900MM C TAMPO","D:\2022\REDES\SUBWAY\REFRIGERADORES\S170035 - REFRIGERADOR HORIZONTAL 2 PORTAS 1380X700X900MM C TAMPO","REDES","SUBWAY","REFRIGERADORES","True","True","True"
"S170037","PRATELEIRA SUP LISA L PRO-INOX-304 - 1500X350X40MM","D:\2022\REDES\SUBWAY\PRATELEIRAS\S170037 - PRATELEIRA SUP LISA L PRO-INOX-304 - 1500X350X40MM","REDES","SUBWAY","PRATELEIRAS","False","False","False"
"S170038","MULTI PISTA DELIVERY - 1500x700x1900MM","D:\2022\REDES\SUBWAY\S170038 - MULTI PISTA DELIVERY - 1500x700x1900MM","REDES","SUBWAY","S170038 - MULTI PISTA DELIVERY - 1500x700x1900MM","True","False","False"
"S170039","VITRINE PORTA COOKIES 440x510x550MM","D:\2022\REDES\SUBWAY\S170039 - VITRINE PORTA COOKIES 440x510x550MM","REDES","SUBWAY","S170039 - VITRINE PORTA COOKIES 440x510x550MM","False","False","False"
"S170041","ARMARIO VERT PAES 16 PL ALUM 729X532X1810MM - anti-horário","D:\2022\REDES\SUBWAY\ARMARIOS\S170041-ARMARIO VERT PAES 16 PL ALUM 729X532X1810MM - anti-horário","REDES","SUBWAY","ARMARIOS","False","False","False"
"S170042","900","D:\2022\REDES\SUBWAY\LINHA FRONTAL\SW-MGN - GABINETE NEUTRO\S170042 - 900","REDES","SUBWAY","LINHA FRONTAL","False","False","False"
"S170045","REFRIGERADOR HORIZ CAB ESQ. 3 PORTAS 1880X700X900 TAMPO CUBA RED","D:\2022\REDES\SUBWAY\REFRIGERADORES\S170045 - REFRIGERADOR HORIZ CAB ESQ. 3 PORTAS 1880X700X900 TAMPO CUBA RED","REDES","SUBWAY","REFRIGERADORES","True","True","True"
"S170046","GABINETE NEUTRO INOX 900X400X900MM","D:\2022\REDES\SUBWAY\LINHA FRONTAL\SW-MGN - GABINETE NEUTRO\S170046 - GABINETE NEUTRO INOX 900X400X900MM","REDES","SUBWAY","LINHA FRONTAL","True","True","True"
"S170047","PRATELEIRA SUP LISA L PRO-INOX-304 - 1400X300X40MM","D:\2022\REDES\SUBWAY\PRATELEIRAS\S170047 - PRATELEIRA SUP LISA L PRO-INOX-304 - 1400X300X40MM","REDES","SUBWAY","PRATELEIRAS","True","True","True"
"S170048","VITRINE REFRIGERADA PARA SALGADOS 625x510x550MM","D:\2022\REDES\SUBWAY\S170048 - VITRINE REFRIGERADA PARA SALGADOS 625x510x550MM","REDES","SUBWAY","S170048 - VITRINE REFRIGERADA PARA SALGADOS 625x510x550MM","True","True","True"
"S170049","MODUO POST MIX 1300X870X850MM","D:\2022\REDES\SUBWAY\LINHA FRONTAL\SW-MGN - GABINETE NEUTRO\S170049 - MODUO POST MIX 1300X870X850MM","REDES","SUBWAY","LINHA FRONTAL","True","False","False"
"S170050","PRATELEIRA SUP LISA L PRO-INOX-304 - 1500X300X40MM","D:\2022\REDES\SUBWAY\PRATELEIRAS\S170050 - PRATELEIRA SUP LISA L PRO-INOX-304 - 1500X300X40MM","REDES","SUBWAY","PRATELEIRAS","False","False","False"
"S170051","GABINETE NEUTRO INOX 1250X870X850 MM SEM MDF","D:\2022\REDES\SUBWAY\LINHA FRONTAL\SW-MGN - GABINETE NEUTRO\S170051-GABINETE NEUTRO INOX 1250X870X850 MM SEM MDF","REDES","SUBWAY","LINHA FRONTAL","True","False","False"
"S170057","PRATELEIRA SUP LISA L PRO-304-1100X300MM","D:\2022\REDES\SUBWAY\PRATELEIRAS\S170057 - PRATELEIRA SUP LISA L PRO-304-1100X300MM","REDES","SUBWAY","PRATELEIRAS","True","True","True"
"S200117","MESA INOX 430 1,50X0,70X0,85 LISA PRAT. PERF","D:\2022\MOBILIARIO\MESAS\COMERCIAL\CENTRO\S200117 - MESA INOX 430 1,50X0,70X0,85 LISA PRAT. PERF","MOBILIARIO","MESAS","COMERCIAL","True","True","True"
"S200118","MESA INOX 430 1,20X0,70X0,85 LISA PRAT. PERF","D:\2022\MOBILIARIO\MESAS\COMERCIAL\CENTRO\S200118 -  MESA INOX 430 1,20X0,70X0,85 LISA PRAT. PERF","MOBILIARIO","MESAS","COMERCIAL","True","True","True"
"S200188","MESA INOX 430 1,20X0,70X0,90 M-LISA PRAT.LISA","D:\2022\MOBILIARIO\MESAS\COMERCIAL\CENTRO\S200188 - MESA INOX 430 1,20X0,70X0,90 M-LISA PRAT.LISA","MOBILIARIO","MESAS","COMERCIAL","True","True","True"
"S200444","MESA INOX 430 1,50X0,70X0,90 LISA PRAT LISA","D:\2022\MOBILIARIO\MESAS\COMERCIAL\CENTRO\S200444 - MESA INOX 430 1,50X0,70X0,90 LISA PRAT LISA","MOBILIARIO","MESAS","COMERCIAL","True","True","True"
"S200602","MESA INOX 430 0,65X0,70X0,90 M-LISA-PRAT.LISA","D:\2022\MOBILIARIO\MESAS\COMERCIAL\CENTRO\S200602 - MESA INOX 430 0,65X0,70X0,90 M-LISA-PRAT.LISA","MOBILIARIO","MESAS","COMERCIAL","True","True","True"
"S200629","MESA INOX 430 1,90X0,70X1,00 M-LISA-PRAT.LISA","D:\2022\MOBILIARIO\MESAS\ESPECIAIS\S200629 - MESA INOX 430 1,90X0,70X1,00 M-LISA-PRAT.LISA","MOBILIARIO","MESAS","ESPECIAIS","True","True","True"
"S200863","MESA INOX 304 1,50X0,70X0,85 LISA PRAT. PERF","D:\2022\MOBILIARIO\MESAS\COMERCIAL\CENTRO\S200863 - MESA INOX 304 1,50X0,70X0,85 LISA PRAT. PERF","MOBILIARIO","MESAS","COMERCIAL","True","True","True"
"S200867","MESA ENC 304 PRAT LISA 1750X700X900","D:\2022\REDES\ATACADÃO\S200867 - MESA ENC 304 PRAT LISA 1750X700X900","REDES","ATACADÃO","S200867 - MESA ENC 304 PRAT LISA 1750X700X900","True","True","True"
"S200971","CHAPA BIFETEIRA DE FOGAO 500X500","D:\2022\COCÇÃO\ACESSORIOS\S200971 - CHAPA BIFETEIRA DE FOGAO 500X500","COCÇÃO","ACESSORIOS","S200971 - CHAPA BIFETEIRA DE FOGAO 500X500","True","True","True"
"S200995","MÓDULO EXPOSITOR AQUECIDO BANHO MARIA 02 GN'S 1_1 700X1300X1360MM","D:\2022\DISTRIBUIÇÃO\MODULO EXPOSITOR\AQUECIDO\S200995 - MÓDULO EXPOSITOR AQUECIDO BANHO MARIA 02 GN'S 1_1 700X1300X1360MM","DISTRIBUIÇÃO","MODULO EXPOSITOR","AQUECIDO","False","False","False"
"S200996","MÓDULO EXPOSITOR AQUECIDO BANHO MARIA 4 GN'S 1_1 1565X1300X1360","D:\2022\DISTRIBUIÇÃO\MODULO EXPOSITOR\AQUECIDO\S200996 - MÓDULO EXPOSITOR AQUECIDO BANHO MARIA 4 GN'S 1_1 1565X1300X1360","DISTRIBUIÇÃO","MODULO EXPOSITOR","AQUECIDO","False","False","False"
"S201264","MESA INOX 430 1,90X0,70X0,90 M-LISA-PRAT.LISA","D:\2022\MOBILIARIO\MESAS\COMERCIAL\CENTRO\S201264 - MESA INOX 430 1,90X0,70X0,90 M-LISA-PRAT.LISA","MOBILIARIO","MESAS","COMERCIAL","True","True","True"
"S201347","ESTANTE INOX 304 0,90X0,50X1,80-COM 04 PRAT. PERF. FIXAÇÃO NO CHÃO #22","D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S201347 - ESTANTE INOX 304 0,90X0,50X1,80-COM 04 PRAT. PERF. FIXAÇÃO NO CHÃO #22","MOBILIARIO","ESTANTES","PLANOS PERFURADOS","True","True","True"
"S201432","REFRIG VERTICAL INOX_INOX-430 - 4 PORTAS - 1400X810X2050MM","D:\2022\REFRIGERAÇÃO\REFRIGERADOR\VERTICAL\S201432-REFRIG VERTICAL INOX_INOX-430 - 4 PORTAS - 1400X810X2050MM","REFRIGERAÇÃO","REFRIGERADOR","VERTICAL","True","False","False"
"S201487","FOGAO IND BAIXO 02 BOCAS 30X30 INOX 304 - 600X700X600 MM","D:\2022\COCÇÃO\LINHA INDÚSTRIAL\FOGÃO\S201487 - FOGAO IND BAIXO 02 BOCAS 30X30 INOX 304 - 600X700X600 MM","COCÇÃO","LINHA INDÚSTRIAL","FOGÃO","True","True","True"
"S201488","FOGAO IND BAIXO 02 BOCA 50X50 INOX 304 - 1200X700X460 MM","D:\2022\COCÇÃO\LINHA INDÚSTRIAL\FOGÃO\S201488 - FOGAO IND BAIXO 02 BOCA 50X50 INOX 304 - 1200X700X460 MM","COCÇÃO","LINHA INDÚSTRIAL","FOGÃO","True","True","True"
"S201489","FOGAO IND BAIXO 01 BOCA 50X50 INOX 304 - 600X700X460 MM","D:\2022\COCÇÃO\LINHA INDÚSTRIAL\FOGÃO\S201489 - FOGAO IND BAIXO 01 BOCA 50X50 INOX 304 - 600X700X460 MM","COCÇÃO","LINHA INDÚSTRIAL","FOGÃO","True","True","True"
"S201520","MESA ENC 304 1CBE 50X40X30X E 300 ELD PRAT LISA 1300X700X900","D:\2022\REDES\ATACADÃO\S201520 - MESA ENC 304 1CBE 50X40X30X E 300 ELD PRAT LISA 1300X700X900","REDES","ATACADÃO","S201520 - MESA ENC 304 1CBE 50X40X30X E 300 ELD PRAT LISA 1300X700X900","True","True","True"
"S201523","MESA  304 CX DEC 403X350X430 1  CESTO PERF 580X700X700","D:\2022\REDES\ATACADÃO\S201523 - MESA  304 CX DEC 403X350X430 1  CESTO PERF 580X700X700","REDES","ATACADÃO","S201523 - MESA  304 CX DEC 403X350X430 1  CESTO PERF 580X700X700","True","True","True"
"S201524","GUICHE PARA DEVOLUÇÃO 3 BOX 1040X400X650mm","D:\2022\MOBILIARIO\GUICHE\COM CANTONEIRA\S201524 - GUICHE PARA DEVOLUÇÃO 3 BOX 1040X400X650mm","MOBILIARIO","GUICHE","COM CANTONEIRA","True","True","True"
"S201525","SHOUTS P TALHERES 150X150X480","D:\2022\ACESSORIOS\S201525 - SHOUTS P TALHERES 150X150X480","ACESSORIOS","S201525 - SHOUTS P TALHERES 150X150X480","","True","True","True"
"S201526","MODULO EXPOSITOR LISO E NEUTRO 1200X1360X850MM","D:\2022\DISTRIBUIÇÃO\MODULO EXPOSITOR\NEUTRO\S201526 - MODULO EXPOSITOR LISO E NEUTRO 1200X1360X850MM","DISTRIBUIÇÃO","MODULO EXPOSITOR","NEUTRO","False","False","False"
"S201754","BANCADA ESQUELETO DE CENTRO L PRO CONTRAV 430 - 1400X700X900","D:\2022\MOBILIARIO\MESAS\ESQUELETO\S201754 - BANCADA ESQUELETO DE CENTRO L PRO CONTRAV 430 - 1400X700X900","MOBILIARIO","MESAS","ESQUELETO","True","True","True"
"S201834","MESA INOX 430 0,50X0,70X0,85-LISA PRAT. LISA","D:\2022\MOBILIARIO\MESAS\COMERCIAL\CENTRO\S201834 - MESA INOX 430 0,50X0,70X0,85-LISA PRAT. LISA","MOBILIARIO","MESAS","COMERCIAL","True","True","True"
"S202161","ESTANTE INOX 304 4 PLANOS LISOS 1000X500X1800","D:\2022\MOBILIARIO\ESTANTES\PLANOS LISOS\S202161 - ESTANTE INOX 304 4 PLANOS LISOS 1000X500X1800","MOBILIARIO","ESTANTES","PLANOS LISOS","True","True","True"
"S202162","MODULO BANHO MARIA P 3GNs 11X100 - 1200X925X1420MM PROT C LED, GABINETE  E 1 CORRE BANDEJAS LISO","D:\2022\DISTRIBUIÇÃO\MODULO EXPOSITOR\AQUECIDO\S202162 - MODULO BANHO MARIA P 3GNs 11X100 - 1200X925X1420MM PROT C LED, GABINETE  E 1 CORRE BANDEJAS LISO","DISTRIBUIÇÃO","MODULO EXPOSITOR","AQUECIDO","True","True","True"
"S202199","MODULO EXPOSITOR AQUEC 2GN 1-1-150 C TP 700X1630X1370MM","D:\2022\DISTRIBUIÇÃO\MODULO EXPOSITOR\AQUECIDO\S202199 - MODULO EXPOSITOR AQUEC 2GN 1-1-150 C TP 700X1630X1370MM","DISTRIBUIÇÃO","MODULO EXPOSITOR","AQUECIDO","True","True","True"
"S202201","MODULO EXPOSITOR REFRI 3 GN 1-1 100 C TP 1200X1360X1370MM","D:\2022\DISTRIBUIÇÃO\MODULO EXPOSITOR\REFRIGERADO\S202201 - MODULO EXPOSITOR REFRI 3 GN 1-1 100 C TP 1200X1360X1370MM","DISTRIBUIÇÃO","MODULO EXPOSITOR","REFRIGERADO","True","True","True"
"S202202","BANDEJA COLETORA EM AÇO INOX 600X400X20MM","D:\2022\BAR\BANDEJA COLETORA\S202202 - BANDEJA COLETORA EM AÇO INOX 600X400X20MM","BAR","BANDEJA COLETORA","S202202 - BANDEJA COLETORA EM AÇO INOX 600X400X20MM","True","False","False"
"S202222","CARRO P DETRITOS 80L C PEDAL","D:\2022\AUXILIARES\CARROS\CARROS DETRITOS\S202222 - CARRO P DETRITOS 80L C PEDAL","AUXILIARES","CARROS","CARROS DETRITOS","True","True","True"
"S202474","ESTANTE 4 PLANOS PERFURADOS INOX 304-1400X400X1750 MM","D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S202474 - ESTANTE 4 PLANOS PERFURADOS INOX 304-1400X400X1750 MM","MOBILIARIO","ESTANTES","PLANOS PERFURADOS","True","True","True"
"S202476","ESTANTE 4 PLANOS PERFURADOS INOX 304 - 1400X500X1750MM","D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S202476 - ESTANTE 4 PLANOS PERFURADOS INOX 304 - 1400X500X1750MM","MOBILIARIO","ESTANTES","PLANOS PERFURADOS","True","True","True"
"S202527","CARRO PLATAFORMA LISA-304- #16 -  1000X600X200MM ROD. 5","D:\2022\AUXILIARES\CARROS\CARRO PLATAFORMA\S202527 - CARRO PLATAFORMA LISA-304- #16 -  1000X600X200MM ROD. 5","AUXILIARES","CARROS","CARRO PLATAFORMA","True","False","False"
"S202607","CARRO TRANSP .ESQUELE. 304-472X615X1805- P20 BANDEJAS - 400X600","D:\2022\AUXILIARES\CARROS\CARRO CANTONEIRA\S202607 - CARRO TRANSP .ESQUELE. 304-472X615X1805- P20 BANDEJAS - 400X600","AUXILIARES","CARROS","CARRO CANTONEIRA","True","True","True"
