filePath,ext,sizeBytes,sizeMB,domain,relevanceScore,keywordHits
D:\2022\REDES\SUBWAY\LINHA FRONTAL\S170055 MODULO POST MIX 800X780X850\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,26881,0.026,outros,8,ordem; producao
D:\2022\REDES\SUBWAY\LINHA FRONTAL\S170022 - DISPLAY DE PÃO INOX 748X600X1535MM\PROJETO 2023\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,25532,0.024,outros,8,ordem; producao
D:\2022\REDES\SUBWAY\LINHA FRONTAL\S170022 - DISPLAY DE PÃO INOX 748X600X1535MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,28159,0.027,outros,8,ordem; producao
D:\2022\REDES\SUBWAY\LINHA FRONTAL\S170003 - GABINETE NEUTRO ACESSIBILIDADE\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,24590,0.023,outros,8,ordem; producao
D:\2022\REDES\SUBWAY\LINHA FRONTAL\S170000 - HOT FOOD 03 GN'S-150 INOX 870X419X1407 MM\PROJETO\S170000 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,24701,0.024,outros,8,ordem; producao
D:\2022\REDES\SUBWAY\LINHA FRONTAL\SW-CP18 - COLD PAN 18 GN's\PROJETO 2023\SW-CP18 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,26538,0.025,outros,8,ordem; producao
D:\2022\REDES\ATACADÃO\EXAUSTÃO\COIFAS\S207106 - COIFA DE ENCOSTO SILUMINAÇÃO-INOX-304 -2300X1700X450 MM\PROJETO\S207106 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,22829,0.022,coccao,8,ordem; producao
D:\2022\REDES\ATACADÃO\EXAUSTÃO\DUTOS\S207088 - DUTO RETANGULAR - 490X380X1125 MM\PROJETO\S207088 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,22064,0.021,outros,8,ordem; producao
D:\2022\REDES\ATACADÃO\EXAUSTÃO\DUTOS\S207089 - TRANSFORMADOR DE - 490X380MM P Ø 500 MM\PROJETO\S207089 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,22217,0.021,outros,8,ordem; producao
D:\2022\REDES\ATACADÃO\EXAUSTÃO\DUTOS\S207086 - CURVA 90 P DUTO - 550X490X460 MM\PROJETO\S207086 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,22283,0.021,outros,8,ordem; producao
D:\2022\REDES\ATACADÃO\S207269 - BANCADA L PRO C01 CBE-304 60X50X50- E 550 -1900X700X900 MM C PRAT. LISA E ESP LDE\PROJETO\S207269 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23414,0.022,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S206710 - MODULO EXPOSITOR AQUEC. 2 GNS 1-1X150 C PROT SAL RETO 800X1060X1370MM C 1 CORRE BAND\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,26067,0.025,outros,8,ordem; producao
D:\2022\REDES\ATACADÃO\S206709 - MODULO EXPOSITOR AQUEC. 5 GNS 1-1X150 C PROT SAL RETO 1800X1060X1370MM C 1 CORRE BAND\PROJETO\S206709\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,27123,0.026,outros,8,ordem; producao
D:\2022\REDES\ATACADÃO\S206703 - MESA ENC 304 CBD 60X50X40 E 500 ESP LDE PRAT LISA C PLACA DE ALTILENO 60X50X20 1950X700X900\PROJETO\S206703\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23973,0.023,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S206702 - MESA ENC 304 CBE 60X50X40 E 450 ESP LDE PRAT LISA 1950X700X900\PROJETO\S206702\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23892,0.023,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S206701 - MESA ENC 304 CBE 70X60X50 E 500 ESP TRAS LDE PRAT LISA\PROJETO\S206701\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,24013,0.023,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S206699 - MESA 304 CBD 60X50X40 E 450 ESP LDE PRAT LISA 1900X700X900\PROJETO\S206699 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23501,0.022,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S206698  - MESA ENC 304 CBE 60X50X40 E 450 ESP LDE PRAT LISA\PROJETO\S206698\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23848,0.023,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S206697 - MESA ENC  304 CBE 70X60X50 E 550 ESP LDE PRAT LISA 1900X700X900\PROJETO\S206697\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23907,0.023,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S206696 - MESA 304 ESP TRAS PRAT LISA 1050X700X900\PROJETO\S206696\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23720,0.023,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S206664 - COIFA DE CENTRO C FILTRO E ILUMINAÇÃO - 430 3100X1800X450MM\PROJETO\S206664\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,24255,0.023,coccao,8,ordem; producao
D:\2022\REDES\ATACADÃO\S206659 - MESA ENC 304 CBE 60X50X33 E 430  PRAT LISA 1900X700X900\PROJETO\S206659\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23391,0.022,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S206658 - MESA ENC 304 PRAT LISA ESP LE 1750X700X900\PROJETO\S206658\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23764,0.023,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S206657 - MESA ENC 304 CBD 60X50X33 E 390 ELE PRAT LISA 1900X700X900\PROJETO\S206657\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23828,0.023,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S205201 - MESA  304 ESP LE PRAT LISA 1850X700X900\PROJETO\S205201\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23774,0.023,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S205139 - MESA 304 1 CBD 40X50X30 E 250 ELE PRAT  LISA 1300X700X900\PROJETO\S205139\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23821,0.023,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S204800 - MESA 304 ESP LE PRAT LISA 1800XX700X900\PROJETO\S204800\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23716,0.023,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S204563 - MESA 304 ESP  LD PRAT LISA 1100X700X900\PROJETO\S204563 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23241,0.022,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S203488 - MESA 3004 ELE PRAT LISA 1200X700X900\PROJETO\S203488\ORDEM DE PRODUÇÃO.xlsx,.xlsx,26406,0.025,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S203365 - MESA 304 ENC ESP LE PRAT LISA 1150X700X900\PROJETO\S203365\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23779,0.023,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S202994 - BANCADA DE ENCOSTO L PRO  PRAT LISA 304 - 1550X700X900\PROJETO\S202994 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23092,0.022,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S201523 - MESA  304 CX DEC 403X350X430 1  CESTO PERF 580X700X700\PROJETO\S201523\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23853,0.023,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S201520 - MESA ENC 304 1CBE 50X40X30X E 300 ELD PRAT LISA 1300X700X900\PROJETO\S201520\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23705,0.023,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S200867 - MESA ENC 304 PRAT LISA 1750X700X900\PROJETO\S200867\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23728,0.023,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S152211 - BANCADA ENC L PRO PRAT LISA 304 1800X700X900\PROJETO\S152211\ORDEM DE PRODUÇÃO.xlsx,.xlsx,26160,0.025,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S206656 -  MESA ENC 304 CBE 60X50X33 E 520 ELD PRAT LISA 1900X700X900\PROJETO\S206656\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23840,0.023,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S206655 - MESA ENC 304 CBD 60X50X33 E 520 ELE PRAT LISA 1900X700X900\PROJETO\S206655\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23843,0.023,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S206653 - MODULO EXPOSITOR NEUTRO LISO C PROTETOR SALIVAR RETO  650X1060X850 C 1 CORRE BAND\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,23727,0.023,outros,8,ordem; producao
D:\2022\REDES\ATACADÃO\S206652 - MODULO EXPOSITOR REFRI 3GN 1-1-150 C PROTETOR SALIVAR RETO 1200X1060X1370 C 1 CORRE BAND\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,26286,0.025,outros,8,ordem; producao
D:\2022\REDES\ATACADÃO\S206166 - BANCADA ENC ESP LD PRAT LISA 1300X700X900\PROJETO\S206166\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23796,0.023,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\S206650 - MODULO EXPOSITOR AQUECI 2 GN 1-1 150 C PROTETOR SALIVAR RETO 700X1060X1370 C 1 CORRE BAND\PROJETO\S206650\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,26950,0.026,outros,8,ordem; producao
D:\2022\REDES\ATACADÃO\S206651 - MODULO EXPOSITOR AQUECI 4 GN 1-1 150 C PROTETOR SALIVAR RETO 1565X1060X1370 C 1 CORRE BAND\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,26332,0.025,outros,8,ordem; producao
D:\2022\REDES\ATACADÃO\CAFETERIA\ITENS COMPRA CAFETERIA.xlsx,.xlsx,11260,0.011,compras_orcamentos,1,
D:\2022\REDES\ATACADÃO\CAFETERIA\VITRINES\S207076 - ESTUFA ALTA AQUECIDA C TAMPO GRANITO 1000X700X1200 MM\PROJETO\S207076 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,29244,0.028,outros,8,ordem; producao
D:\2022\REDES\ATACADÃO\CAFETERIA\VITRINES\S207075 - ESTUFA ALTA REFRIGERADA C TAMPO GRANITO 1000X700X1200MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,31213,0.03,refrigeracao,8,ordem; producao
D:\2022\REDES\ATACADÃO\CAFETERIA\VITRINES\S207141 - ESTUFA REFRIGERADA INOX 1000X700X1200MM COM PORTAS\ORDEM DE PRODUÇÃO.xlsx,.xlsx,29972,0.029,refrigeracao,8,ordem; producao
D:\2022\REDES\ATACADÃO\CAFETERIA\VITRINES\S207140 - ESTUFA REFRIGERADA AUTO SERVIÇO INOX 1000X700X1200MM\ORDEM DE PRODUÇÃO.xlsx,.xlsx,28799,0.027,refrigeracao,8,ordem; producao
D:\2022\REDES\ATACADÃO\CAFETERIA\S207144 - EXPOSITOR ALTO PARA PÃES 500X500X2200MM\PROJETO\S207144 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23280,0.022,outros,8,ordem; producao
D:\2022\REDES\ATACADÃO\CAFETERIA\S207143 - EXPOSITOR ALTO PARA PÃES 1000X500X2200MM\PROJETO\S207143 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23281,0.022,outros,8,ordem; producao
D:\2022\REDES\ATACADÃO\CAFETERIA\S207081-PRATELEIRA SUPERIOR 700X450X200M\PROJETO\S207081 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,22550,0.022,movel_inox,8,ordem; producao
D:\2022\REDES\ATACADÃO\CAFETERIA\REFRIGERAÇÃO\S207128 - FREEZER HORIZ 2P ESQ TAMPO GRANITO C_CUBA - 1400x700x900MM\S207128.xlsx,.xlsx,29538,0.028,refrigeracao,1,
D:\2022\REDES\ATACADÃO\CAFETERIA\REFRIGERAÇÃO\S207125-REFRIGERADOR HORIZ. 1P DIR TAMPO EM GRANITO 1100X700X900MM\S207125.xlsx,.xlsx,28157,0.027,refrigeracao,1,
D:\2022\REDES\ATACADÃO\CAFETERIA\REFRIGERAÇÃO\S207073 - REFRIGERADOR HORIZ ESQ 2P - 1400x700x880MM\ORDEM DE PRODUÇÃO.xlsx,.xlsx,29014,0.028,refrigeracao,8,ordem; producao
D:\2022\REDES\ATACADÃO\CAFETERIA\S207133 - APARADOR BASE INOX COM TAMPO GRANITO - 4500x400x1100MM\ORDEM DE PRODUÇÃO.xlsx,.xlsx,22672,0.022,outros,8,ordem; producao
D:\2022\REDES\ATACADÃO\CAFETERIA\MÓDULOS\S207139 - MÓDULO CAIXA EM MDF COM TAMPO DE GRANITO 1100X740X1100 MM\PROJETO\S207139 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,25665,0.024,outros,8,ordem; producao
D:\2022\REDES\ATACADÃO\CAFETERIA\MÓDULOS\S207138 - GABINETE DE CANTO MDF C PORTAS E FECHADURA 1000X740X1200MM\PROJETO\S207138 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23838,0.023,outros,8,ordem; producao
D:\2022\REDES\ATACADÃO\CAFETERIA\MÓDULOS\S207078 - MÓDULO CAIXA EM MDF COM TAMPO DE GRANITO 1100X720X1100 MM\PROJETO\S207078 - PLANO CORTE.xlsx,.xlsx,27594,0.026,outros,2,corte
D:\2022\REDES\ATACADÃO\CAFETERIA\MÓDULOS\S207074 - MÓDULO CANTO PAREDE 700x740x1200MM\PROJETO\S207074.xlsx,.xlsx,23807,0.023,outros,1,
D:\2022\REDES\ATACADÃO\CAFETERIA\MÓDULOS\S207072 - MÓDULO PIA 1600X700X900\S207072.xlsx,.xlsx,25498,0.024,lavacao,1,
D:\2022\REDES\ATACADÃO\CAFETERIA\MÓDULOS\S207079 - PORTA VAI E VEM 680x800MM\S207079.xlsx,.xlsx,22668,0.022,outros,1,
D:\2022\REDES\ATACADÃO\CAFETERIA\MÓDULOS\S207082 - MÓDULO 700X700X900MM\S207082.xlsx,.xlsx,24244,0.023,outros,1,
D:\2022\REDES\MINI KALZONE\S207215 - FREEZER HORIZONTAL CABINE ESQ INOXALUMINIO-3 PORTAS 2000X700X900 MM CABINE REBAIXADA\PROJETO\S207215 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,28937,0.028,refrigeracao,8,ordem; producao
D:\2022\REDES\MINI KALZONE\S207194 - MINI CÂMARA REFRIG. 6 PORTAS BP INOX 304 INT.EXT. 1630X800X2230 MM\PROJETO\S207194 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,29464,0.028,refrigeracao,8,ordem; producao
D:\2022\REDES\MINI KALZONE\S154188 - CABECOTE SUP. ESQ. 08 GNS REFRI. HORIZ 304 - 1500X410X500 MM\PROJETO\S154188 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23399,0.022,outros,8,ordem; producao
D:\2022\REDES\MINI KALZONE\S154231 - TAMPO VINC ENC PREFFRZ HZ. CCUBA 50X40X25-ESQ-304-2000 MM\PROJETO\S154231 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,22258,0.021,lavacao,8,ordem; producao
D:\2022\REDES\MINI KALZONE\S207195 - VITRINE AQUEC. DE PASSAGEM 2 NÍVEIS INOX 304 1060X570X770 MM\PROJETO\S207195 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,32195,0.031,outros,8,ordem; producao
D:\2022\REDES\GIRAFFAS\GRF-12 - REFRIGERADOR HOR. 1P 1000X750X1000MM C PASSA PRATOS E SUP. GNS\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23189,0.022,refrigeracao,8,ordem; producao
D:\2022\REDES\GIRAFFAS\GRF-13 - CARRO CANTONEIRA 350X500X1700MM\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23189,0.022,outros,8,ordem; producao
D:\2022\REDES\GIRAFFAS\GRF-12 - BANCADA ENCOSTO 500X700X900MM CONTRAV\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23189,0.022,movel_inox,8,ordem; producao
"D:\2022\REDES\GIRAFFAS\GRF-11 - BANCADA 1,80X0,70X0,90 M- 2CBC 50X40X30 CONTRAV. E PRAT. REMOV\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx",.xlsx,23189,0.022,movel_inox,8,ordem; producao
D:\2022\REDES\GIRAFFAS\GRF-10 - ESCORREDOR DE PRATOS C MÃO F\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23189,0.022,outros,8,ordem; producao
D:\2022\REDES\GIRAFFAS\GRF-09- PRAT. MÃO F. C SUP. P TABUAS\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23189,0.022,outros,8,ordem; producao
D:\2022\REDES\GIRAFFAS\GRF-08- MESA PARA TOASTER\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,22918,0.022,movel_inox,8,ordem; producao
D:\2022\REDES\GIRAFFAS\GRF-07 - SUPORTE PARA GNS\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,22918,0.022,outros,8,ordem; producao
D:\2022\REDES\GIRAFFAS\GRF-06 - BANHO MARIA\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,22918,0.022,outros,8,ordem; producao
D:\2022\REDES\GIRAFFAS\GRF-05 - CONDIMENTADORA\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,22918,0.022,outros,8,ordem; producao
D:\2022\REDES\GIRAFFAS\GRF-04 - PASSA PRATO\PROJETO\GRF-04\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23241,0.022,outros,8,ordem; producao
D:\2022\REDES\GIRAFFAS\GRF-03 - GABINETE SUPORTE DE CONDIMENTOS\PROJETO\GRF-03\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,24179,0.023,outros,8,ordem; producao
D:\2022\REDES\GIRAFFAS\GRF-02 - MESA SUPORTE DE CONDIMENTOS\PROJETO\GRF-02\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23437,0.022,movel_inox,8,ordem; producao
D:\2022\REDES\GIRAFFAS\GRF-01 - SUPORTE DE UTENCILIOS\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23271,0.022,outros,8,ordem; producao
D:\2022\REDES\GIRAFFAS\S207015 - CHAPA CLAM SHELL 3 PLATTERS\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,30176,0.029,outros,9,ordem; producao; chapa
D:\2022\REDES\GIRAFFAS\GRF-16 - MÓDULO PORTA SACHÊ 4 GNS - 800X455X700MM\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23189,0.022,outros,8,ordem; producao
D:\2022\REDES\GIRAFFAS\GRF-15- PORTA COPOS E TAMPAS 220X520X650MM\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23189,0.022,outros,8,ordem; producao
D:\2022\REDES\GIRAFFAS\GRF-14 - LAVA MOP 560X450X460MM\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23189,0.022,outros,8,ordem; producao
D:\2022\REDES\MCD\ML-MD248484 - ESTANTE P UNIDADE BEBIDAS MULTIPLEX\PROJETO\ML-MD248484 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,24005,0.023,movel_inox,8,ordem; producao
D:\2022\REDES\MCD\ML-MD011102 - MESA DE APOIO CAFÉ DA MANHÃ\PROJETO\LISTA.xlsx,.xlsx,14712,0.014,movel_inox,1,
D:\2022\REDES\MCD\ML-MD001731 - SUPORTE PARA UTENSÍLIOS\PROJETO\MCD-016\ML-MD001731 ( PLANILHA ).xlsx,.xlsx,23177,0.022,outros,1,
D:\2022\REDES\MCD\ML-MD000190 - PRATELEIRA REGISTRADOR DO DRIVE - CABINE 1 - 1900mm\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23603,0.023,movel_inox,8,ordem; producao
D:\2022\REDES\MCD\ML-MD001654-CAIXA DE GORDURA\PROJETO\ML-MD001654 - ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,24244,0.023,outros,8,ordem; producao
D:\2022\REDES\MCD\ML-MD00FPMG - FIXADORES PARA MAQUINA DE GELO\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,22918,0.022,outros,8,ordem; producao
D:\2022\REDES\MCD\MCD-043 - MESA DE APOIO COM RODIZIO MED. 760X700X1050MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,26168,0.025,movel_inox,8,ordem; producao
D:\2022\REDES\MCD\MCD-041 - SUPORTE P DISPENSER DE MOLHO\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,25257,0.024,outros,8,ordem; producao
D:\2022\REDES\MCD\MCD-040 - CAIXA ELÉTRICA PARA TOMADAS\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,25746,0.025,outros,8,ordem; producao
D:\2022\REDES\MCD\MCD-039 - CAIXA ELÉTRICA PARA TOMADAS MENOR\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,25713,0.025,outros,8,ordem; producao
D:\2022\REDES\MCD\MCD-002 - MESA DE 3 CUBAS DIREITA\PROJETO\MCD-002 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,22927,0.022,lavacao,8,ordem; producao
D:\2022\REDES\MCD\MCD-036 - BANCADA DE CENTRO 650x400x900H\PROJETO\MCD-036-ORDEM DE PRODUÇÃO.xlsx,.xlsx,26256,0.025,movel_inox,8,ordem; producao
D:\2022\REDES\MCD\MCD-001 - MESA DE 3 CUBAS ESQUERDA\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO )-.xlsx,.xlsx,23525,0.022,lavacao,8,ordem; producao
D:\2022\REDES\MCD\BAKERY CASE DC-14\BC14MCD - BAKERY CASE INOX 304 - 356X573X717 MM\PROJETO\BC14MCD - ORDEM DE PRODUÇÃO.xlsx,.xlsx,26748,0.026,outros,8,ordem; producao
D:\2022\REDES\MCD\0-PROTOTIPO\MCD-033 - SUPORTE INOX PARA TAMPAS N°12 E 28\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,22918,0.022,outros,8,ordem; producao
D:\2022\REDES\MCD\ML-MD001660-CAPTOR DE FILET_FRITURA TRIPLO\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,26074,0.025,outros,8,ordem; producao
D:\2022\REDES\MCD\ML-MD001663 - CARRO PARA PEÇAS TAYLOR\ML-MD001663\ML-MD001663.xlsx,.xlsx,22752,0.022,outros,1,
D:\2022\REDES\MCD\MCD-048 - CHASE BUMP BAR\ORDEM DE PRODUÇÃO.xlsx,.xlsx,21037,0.02,outros,8,ordem; producao
D:\2022\REDES\MCD\MCD-050 - SUPORTE BUMP BAR\ORDEM DE PRODUÇÃO.xlsx,.xlsx,20399,0.019,outros,8,ordem; producao
D:\2022\REDES\MCD\MCD-045 - BALCÃO MC CAFÉ BASE 1000X830X550MM\MCD-045 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,25001,0.024,outros,8,ordem; producao
D:\2022\REDES\MCD\MCD-046 - BALCÃO MC CAFÉ BASE 1130X830X550MM\MCD-046 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,25022,0.024,outros,8,ordem; producao
D:\2022\REDES\MCD\MCD-044 CHASE PARA CONDENSADOR MULTIPLEX - 2200MM - 4 TOMADAS 20A C 4 LOTE P PASSA FIO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,20819,0.02,refrigeracao,8,ordem; producao
D:\2022\REDES\MCD\MCD-034 - CHASE DRIVER\MCD-034\MCD-034.xlsx,.xlsx,23554,0.022,outros,1,
D:\2022\REDES\MCD\MCD-035 - BANCADA DE CENTRO 760x460x900H\MCD-035\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23515,0.022,movel_inox,8,ordem; producao
D:\2022\REDES\MCD\MCD-042 - SUPORTE PARA COPOS DE 100ML\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,26005,0.025,outros,8,ordem; producao
D:\2022\REDES\MCD\MCD-051 - CHASE MONITOR\ORDEM DE PRODUÇÃO.xlsx,.xlsx,21149,0.02,outros,8,ordem; producao
D:\2022\REDES\MCD\ML-MD011037 - SUPORTE PARA LAMINAS 3 PLANOS\MCD-019\ML-MD011037 ( PLANILHA ).xlsx,.xlsx,23114,0.022,outros,1,
D:\2022\REDES\MCD\MR33MCD-MINI REFRIGERADOR 330X550X240MM\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23189,0.022,refrigeracao,8,ordem; producao
D:\2022\REDES\MCD\0-CÓDIGOS\CÓDIGOS EQUIPAMENTOS - MCD.xlsx,.xlsx,12551,0.012,outros,1,
D:\2022\REDES\MANIA DE CHURRASCO\S207136 - CONSERVADOR DE FRITURAS AF COM BASE DE APOIO ABERTA\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,23359,0.022,outros,8,ordem; producao
D:\2022\REDES\MANIA DE CHURRASCO\S206946 - CARRO ISOTERMICO 500X600X900MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,24150,0.023,outros,8,ordem; producao
D:\2022\REDES\MANIA DE CHURRASCO\S206682 - BANCADA DE ENTRADASAIDA MAQ. LAVAR 700X620X900MM INOX-304\PROJETO\S206682 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23097,0.022,movel_inox,8,ordem; producao
D:\2022\REDES\MANIA DE CHURRASCO\S206679 - ARMARIO VERTICAL 600X400X1800MM INOX-304 C 03 PRAT. INTERMEDIARIAS\PROJETO\S206679 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,24550,0.023,movel_inox,8,ordem; producao
D:\2022\REDES\MANIA DE CHURRASCO\S206678 - BANCADA DE ENTRADASAIDA MAQ. LAVAR 1200X780X900MM INOX-304 C CBD 50X40X25 - E 350\PROJETO\S206678 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23704,0.023,movel_inox,8,ordem; producao
"D:\2022\REDES\MANIA DE CHURRASCO\S206677 - BANCADA DE ENCOSTO LP 1300X700X1870MM 304 CCB 30X30X10, CESTO PERF, PRAT. SOB. 2 PLANOS E FURO DETRI\PROJETO\S206677 - ORDEM DE PRODUÇÃO.xlsx",.xlsx,25293,0.024,movel_inox,8,ordem; producao
